4310,0.000233100652966,Qasigiannguit,GRL,68.81667,-51.18333,1.06,33
3141,0.279280320271,Barentsburg,SJM,78.08333,14.21667,1.7,33.98
1220,0.476521186604,Hafnarfjordur,ISL,64.06667,-21.91667,6.52,34.7
2422,0.000241417001772,Hofdhakaupstadur,ISL,65.83333,-20.31667,4.47,34.37
4729,1.0,Narvik,NOR,68.43333,17.43333,3.55,4.16
2438,0.0392359717186,Njardhvik,ISL,65.58333,-13.85,4.95,34.2
7900,0.00255540125817,Skali,FRO,62.15,-6.76667,8.39,35.18
10166,0.000647214464253,Skjervoy,NOR,70.0333,20.9833,7.195,34.214
2654,0.804560194276,Reydharfjordur,ISL,65.0333,-14.2167,6.015,34.471
6311,0.979236860356,Red Dog,USA,67.58333,-164.05,0.36,30.12
5788,0.00140227202522,Tiksi,RUS,71.66667,129,0,8.22
8583,0.00252132466751,Toftir,FRO,62.08333,-6.71667,8.39,35.18
6057,0.00121659997195,Vagur,FRO,61.46667,-6.8,8.56,35.21
2226,0.0462500003411,Gufunes,ISL,64.15,-21.81667,6,34.7
2376,0.0641000478577,Anadyr,RUS,64.73333,177.53333,0.24,28.25
2548,0.140504926709,Akureyri,ISL,65.68333,-18.05,4.9,18.37
2943,0.000620662084379,Chignik,USA,56.3,-158.4,4.64,31.38
2186,0.159891389037,Nuuk,GRL,64.16667,-51.73333,1.37,32.31
180,8.83729629179e-05,Oksfjord,NOR,70.23333,22.3,6.21,34.47
1406,0.0281956299912,Sveagruva,SJM,77.83333,16.85,0.07,6.13
691,8.37125837384e-05,Karlsoy,NOR,70,19.9,4.06,34.2
5275,0.012380507046,Novyy Port,RUS,67.68333,73.1,0.62,22.46
8699,0.000821074359106,Nain,CAN,56.53333,-61.7,1.05,32.15
141,8.89367802659e-05,Finnfjord,NOR,70.81667,23.08333,6.29,34.53
3048,0.00481932617183,Husavik,ISL,66.05,-17.36667,4.9,34.36
3655,0.189734631136,Afognak,USA,58,-152.83333,6.4,32.42
318,0.000152102282839,Rifshofn,ISL,64.88333,-23.66667,5.09,34.07
4364,0.85011983409,Kirkenes,NOR,69.73333,30.05,5.23,16.25
430,0.000133177292757,Batsfjord,NOR,70.63333,29.73333,3.39,34.76
2041,0.0499586048034,Leirpollen,NOR,70.38333,25.51667,3.45,34.23
1239,0.00245003512704,Raufarhofn,ISL,66.45,-15.9,4.64,34.34
5987,0.00328558533303,Havoysund,NOR,70.98333,24.58333,6.16,34.46
4317,0.0451962035462,Svolvaer,NOR,68.23333,14.56667,6.05,32.82
7820,0.00170432701491,Tasiusaq,GRL,73.36667,-56.06667,0.95,32.67
622,0.00168459062655,Sigerfjord,NOR,68.6436,15.5161,7.438,33.372
1301,0.0659075303191,Narsaq,GRL,60.9,-45.98333,2.83,14.58
5241,1.0,Murmansk,RUS,68.96667,33.08333,3.37,6.55
4399,2.5424647784e-05,Budir,ISL,64.93333,-13.8,4.18,34.53
3960,0.717687572173,Dudinka,RUS,69.4,86.16667,0,0
9243,0.0197412694176,Bergneset,NOR,68.8,16,7.13,33.78
2343,3.95397484385e-05,Gravdal,NOR,68.11667,13.55,6.92,33.05
3449,0.000163380510654,Fiskenaesset,GRL,63.08333,-50.68333,2.92,32.26
1101,0.0186021515269,Varandey,RUS,68.81667,58,1.71,31.88
2623,0.0724459191187,Vestmannaeyjar,ISL,63.43333,-20.26667,8.51,34.93
5469,0.000741799997715,Deception Bay,CAN,62.2333,-74.75,6.152,29.13
102,0.00224293462665,Aasiaat,GRL,68.71667,-52.88333,1.55,33.33
9515,0.000304233289684,False Pass,USA,54.83333,-163.4,6.36,31.74
1812,0.0235114924733,Lillebukt,NOR,70.33333,22.5,3.21,34.47
