374,0.210262366008,Hammerfall,NOR,67.41667,15.53333,4.7,10.27
6105,8.09347519932e-05,Skalafjordur,FRO,62.2,-6.85,7.48,35.18
7820,0.00170432701491,Tasiusaq,GRL,73.36667,-56.06667,0.95,32.67
6280,0.00268734500866,Preobrazhenskoye,RUS,54.86667,167.66667,4.98,33.06
6339,6.58863488455e-05,Amderma,RUS,69.73333,61.58333,-0.12,31.06
6188,0.209033920299,Helguvik,ISL,64.38333,-21.46667,4.85,19.36
2019,0.00258666373234,Sandgerdhi,ISL,64.05,-22.71667,7.53,34.71
4021,0.456814762301,Churchill,CAN,58.78333,-94.21667,4.32,26.33
1491,0.000131264819367,Stodhvarfjordur,ISL,64.83333,-13.83333,4.18,34.53
3469,0.153795717691,Hammerfest,NOR,70.66667,23.66667,6.16,34.44
2395,0.00872080099474,Grundarfjordur,ISL,64.91667,-23.21667,5.29,33.95
9482,8.89367802659e-05,Hvalvik,FRO,62.18333,-7,7.45,35.19
4729,0.999999997812,Narvik,NOR,68.43333,17.43333,3.55,4.16
4488,0.0852581994136,Kodiak,USA,57.78333,-152.4,6.33,32.43
3781,0.00036368100368,Kulusuk,GRL,65.53333,-37.25,2.07,33.14
4310,0.000233100652966,Qasigiannguit,GRL,68.81667,-51.18333,1.06,33
1725,0.00018080436041,Ballangen,NOR,68.36667,16.93333,6.82,11.76
1220,0.322692299478,Hafnarfjordur,ISL,64.06667,-21.91667,6.52,34.7
2422,0.000241417001772,Hofdhakaupstadur,ISL,65.83333,-20.31667,4.47,34.37
9697,0.00140924082408,Leknes,NOR,68.1333,13.6167,7.35,32.4
4539,0.00131801235405,Akutan,USA,54.13333,-165.75,5.9,32.1
7900,0.000268044858474,Skali,FRO,62.15,-6.76667,8.39,35.18
10166,0.000647214464253,Skjervoy,NOR,70.0333,20.9833,7.195,34.214
2654,0.260715227449,Reydharfjordur,ISL,65.0333,-14.2167,6.015,34.471
6311,0.0427919277388,Red Dog,USA,67.58333,-164.05,0.36,30.12
3778,0.00167569840689,Provideniya,RUS,64.41667,-173.25,0.79,32.01
8583,0.000493513632229,Toftir,FRO,62.08333,-6.71667,8.39,35.18
6057,0.000909890375701,Vagur,FRO,61.46667,-6.8,8.56,35.21
2376,0.0363543537638,Anadyr,RUS,64.73333,177.53333,0.24,28.25
2548,0.0658176509453,Akureyri,ISL,65.68333,-18.05,4.9,18.37
3578,0.000115982384145,Patrekshofn,ISL,65.58333,-23.98333,5.11,34.81
2943,0.000620662084379,Chignik,USA,56.3,-158.4,4.64,31.38
2186,0.119283081791,Nuuk,GRL,64.16667,-51.73333,1.37,32.31
180,8.83729629179e-05,Oksfjord,NOR,70.23333,22.3,6.21,34.47
1659,0.000753871739355,Maniitsoq,GRL,65.41667,-52.9,1.42,32.9
4175,0.000474445809845,Sortland,NOR,68.7,15.43333,7.24,33.92
8797,2.69658841012e-05,Longyearbyen,SJM,78.25,15.58333,0.23,33.73
3048,0.00401131101421,Husavik,ISL,66.05,-17.36667,4.9,34.36
3655,0.117627015937,Afognak,USA,58,-152.83333,6.4,32.42
4364,0.450907301014,Kirkenes,NOR,69.73333,30.05,5.23,16.25
2041,0.000169256607796,Leirpollen,NOR,70.38333,25.51667,3.45,34.23
1239,0.00131977066478,Raufarhofn,ISL,66.45,-15.9,4.64,34.34
4317,0.0430903335251,Svolvaer,NOR,68.23333,14.56667,6.05,32.82
622,0.00168459062655,Sigerfjord,NOR,68.6436,15.5161,7.438,33.372
1301,0.000243798827615,Narsaq,GRL,60.9,-45.98333,2.83,14.58
5030,0.000233471357977,Reykholar,ISL,65.45,-22.21667,4.9,33.9
3960,0.0571658950929,Dudinka,RUS,69.4,86.16667,0,0
9243,0.00152541133101,Bergneset,NOR,68.8,16,7.13,33.78
2343,3.95397484385e-05,Gravdal,NOR,68.11667,13.55,6.92,33.05
3449,0.000163380510654,Fiskenaesset,GRL,63.08333,-50.68333,2.92,32.26
2623,0.0326230335295,Vestmannaeyjar,ISL,63.43333,-20.26667,8.51,34.93
5469,0.000741799997715,Deception Bay,CAN,62.2333,-74.75,6.152,29.13
102,0.00207227334485,Aasiaat,GRL,68.71667,-52.88333,1.55,33.33
9515,0.000304233289684,False Pass,USA,54.83333,-163.4,6.36,31.74
3183,0.0125632979033,Nanortalik,GRL,60.13333,-45.25,1.62,33.18
1671,0.0777839238132,Akranes,ISL,64.31667,-22.08333,7.29,34.65
3371,0.0945490100603,Nanisivik,CAN,73.06667,-84.55,0,7.54
4602,0.00820274441815,Neskaupstadur,ISL,65.15,-13.68333,4.59,34.3
7939,0.0239444897587,Vitino,RUS,66.9,32.33333,2.98,21.66
4810,0.000937074493453,Saudarkrokur,ISL,65.75,-19.6,4.9,34.38
3507,0.036223410743,Seydhisfjordur,ISL,65.25,-13.91667,4.1,23.89
53,0.246499213178,Grundartangi,ISL,64.35,-21.78333,5.13,24.33
2438,0.0179056840972,Njardhvik,ISL,65.58333,-13.85,4.95,34.2
1142,0.0171537318314,Torshavn,FRO,62,-6.75,8.39,35.17
604,0.000981086098943,Isafjordur,ISL,66.08333,-23.1,5.31,34.49
173,0.0667504873568,Glomfjord,NOR,66.81667,13.61667,7.52,17.19
4927,0.00284418198922,Pevek,RUS,69.71667,170.3,0,28.02
5082,0.133043969115,Tromso,NOR,69.65,18.96667,4.14,12.35
5435,0.00190393559817,Vadso,NOR,70.06667,29.73333,3.33,33.81
2645,0.00184379241639,Fuglafjordur,FRO,62.25,-6.81667,8.42,35.18
3034,0.00187989974515,Siglufjordur,ISL,66.2,-18.86667,4.06,34.47
3772,0.0302517494254,Egvekinot,RUS,66.33333,-179.03333,0.03,31.41
1688,0.000147866698356,Kuummiut,GRL,65.86667,-37,1.5,33.14
3986,0.00155676967402,Stokmarknes,NOR,68.56667,14.91667,5.96,32.78
3094,0.000243803251215,Olafsfjordur,ISL,66.08333,-18.63333,5.03,34.43
217,7.99631635908e-05,Bildudalur,ISL,65.68333,-23.6,4.55,34.41
3218,0.349410124893,Reykjavik,ISL,64.14972,-21.9475,6.52,34.7
2272,2.82604418445e-05,Nome,USA,64.51667,-165.41667,1.37,29.75
2378,0.00476124872177,Vopnafjordur,ISL,65.75,-14.81667,4.04,34.5
1563,0.050229021258,Thorlakshofn,ISL,63.85,-21.33333,5.96,34.84
1250,0.00137116893381,Hvalfjordur,ISL,64.3833,-21.6667,7.017,34.561
4801,7.72764544472e-05,Blonduos,ISL,65.66667,-20.3,4.57,34.37
5955,0.0192439130389,Igarka,RUS,67.5,86.66667,0.14,0
2684,0.000202231656983,Upernavik,GRL,72.78333,-56.15,1.12,32.87
3141,0.000191469203168,Barentsburg,SJM,78.08333,14.21667,1.7,33.98
1711,0.000161739315459,Bolungavik,ISL,66.16667,-23.23333,5.31,34.49
4158,0.0019286526033,Faskrudhsfjordur,ISL,64.9295,-14.0119,6.015,34.471
8553,0.00643036162749,Kopavogur,ISL,64.1,-21.88333,6.52,34.7
2424,0.000725370532803,Djupivogur,ISL,64.66667,-14.25,6.6,34.85
7985,0.000235380966294,Wainwright,USA,70.65,-160.16667,-0.3,29.73
1205,0.000852374732069,King Cove,USA,55.03333,-162.31667,5.42,31.57
