2145,3218,0.002562646,Tyne,Reykjavik,GBR,ISL,55.00001,-1.43333,64.14972,-21.9475,3,9.62,6.52,34.46,34.7
2015,2378,8.09E-05,Kirkwall,Vopnafjordur,GBR,ISL,59,-2.98333,65.75,-14.81667,1,9.55,4.04,34.86,34.5
1012,604,0.000251951,Aberdeen(GBR),Isafjordur,GBR,ISL,57.15,-2.06667,66.08333,-23.1,1,9.88,5.31,34.64,34.49
1076,2019,0.001299557,Thyboron,Sandgerdhi,DNK,ISL,56.7,8.21667,64.05,-22.71667,8,9.95,7.53,33.53,34.71
1269,173,0.00697294,Yuzhnyy,Glomfjord,UKR,NOR,46.6,31.01667,66.81667,13.61667,2,11.85,7.52,16.01,17.19
5106,2623,0.000201395,Aveiro,Vestmannaeyjar,PRT,ISL,40.65,-8.75,63.43333,-20.26667,1,17.6,8.51,35.52,34.93
4486,4488,0.002257623,Kushiro,Kodiak,JPN,USA,42.98333,144.36667,57.78333,-152.4,1,7.84,6.33,32.97,32.43
406,2654,0.00117687,San Ciprian,Reydharfjordur,ESP,ISL,43.7,-7.45,65.0333,-14.2167,1,15.28,6.015,35.63,34.471
1150,4158,8.22E-05,Stornoway,Faskrudhsfjordur,GBR,ISL,58.2,-6.38333,64.9295,-14.0119,1,10.34,6.015,34.65,34.471
805,1671,8.09E-05,Ayr,Akranes,GBR,ISL,55.46667,-4.63333,64.31667,-22.08333,1,10.36,7.29,33.39,34.65
805,2623,6.90E-05,Ayr,Vestmannaeyjar,GBR,ISL,55.46667,-4.63333,63.43333,-20.26667,1,10.36,8.51,33.39,34.93
1012,4317,2.64E-05,Aberdeen(GBR),Svolvaer,GBR,NOR,57.15,-2.06667,68.23333,14.56667,1,9.88,6.05,34.64,32.82
324,4317,0.000922504,Grimsby,Svolvaer,GBR,NOR,53.58333,-0.06667,68.23333,14.56667,4,9.97,6.05,33.48,32.82
127,5439,9.03E-05,Kvinesdal,Finnsnes,NOR,NOR,58.3,7,69.23333,17.96667,1,7.81,5.19,8.49,10.3
1061,1563,0.00015831,Montrose,Thorlakshofn,GBR,ISL,56.7,-2.46667,63.85,-21.33333,1,9.02,5.96,34.34,34.84
3124,8797,2.70E-05,Lerwick,Longyearbyen,GBR,SJM,60.15,-1.13333,78.25,15.58333,1,9.54,0.23,35.22,33.73
5397,6188,0.000105312,Grenaa,Helguvik,DNK,ISL,56.41333,10.91306,64.38333,-21.46667,1,9.24,4.85,20.6,19.36
