2762,2186,0.0223744299637,Aalborg,Nuuk,DNK,GRL,57.05,9.91667,64.16667,-51.73333,101,9.57,1.37,27.65,32.31
2649,4021,0.0879668424115,Ymuiden,Churchill,NLD,CAN,52.45,4.58333,58.78333,-94.21667,1,11.23,4.32,31.06,26.33
5233,53,0.0337402506894,Puerto Cabello,Grundartangi,VEN,ISL,10.48333,-68,64.35,-21.78333,2,26.78,5.13,36.09,24.33
2823,5241,0.000101260075335,Aarhus,Murmansk,DNK,RUS,56.15,10.21667,68.96667,33.08333,10,9.62,3.37,20.52,6.55
1392,4729,0.110893240025,Santa Marta,Narvik,COL,NOR,11.25,-74.21667,68.43333,17.43333,2,26.91,3.55,35.41,4.16
843,4729,0.396393434713,Amsterdam,Narvik,NLD,NOR,52.36667,4.9,68.43333,17.43333,56,11.22,3.55,9.95,4.16
4872,1142,0.000286697773731,Ibiza,Torshavn,ESP,FRO,38.9,1.46667,62,-6.75,7,18.95,8.39,37.48,35.17
2490,1142,0.00150475005067,Maaloy,Torshavn,NOR,FRO,61.91667,5.11667,62,-6.75,8,8.12,8.39,17.88,35.17
5808,1142,0.000551844011238,Stavanger,Torshavn,NOR,FRO,58.96667,5.73333,62,-6.75,83,8.9,8.39,30.8,35.17
1320,4317,0.000419540140136,Hirtshals,Svolvaer,DNK,NOR,57.6,9.96667,68.23333,14.56667,7,9.71,6.05,31.44,32.82
5808,2548,0.0163417657961,Stavanger,Akureyri,NOR,ISL,58.96667,5.73333,65.68333,-18.05,8,8.9,4.9,30.8,18.37
4244,5082,0.0344577128202,Brevik,Tromso,NOR,NOR,59.05,9.71667,69.65,18.96667,3,7.76,4.14,15.83,12.35
830,1220,0.00013073524266,Rotterdam,Hafnarfjordur,NLD,ISL,51.9,4.48333,64.06667,-21.91667,1,11.4,6.52,1.78,34.7
2483,5241,0.0512465650612,Drammen,Murmansk,NOR,RUS,59.73333,10.23333,68.96667,33.08333,1,7.22,3.37,27.23,6.55
205,374,8.49078094781e-05,Gothenburg,Hammerfall,SWE,NOR,57.7,11.95,67.41667,15.53333,1,9.29,4.7,22.9,10.27
3880,4729,0.878508099148,Bremen,Narvik,DEU,NOR,53.08333,8.78333,68.43333,17.43333,195,10.94,3.55,27.33,4.16
7598,5494,0.0174271124825,Oakland,Dutch Hbr.,USA,USA,37.8,-122.28333,53.9,-166.53333,302,16.46,5.94,4.17,32.51
3716,53,0.0107310123856,New Haven,Grundartangi,USA,ISL,41.25,-72.9,64.35,-21.78333,1,12.21,5.13,30.33,24.33
2490,3507,0.000291016192101,Maaloy,Seydhisfjordur,NOR,ISL,61.91667,5.11667,65.25,-13.91667,3,8.12,4.1,17.88,23.89
830,2654,0.00851761472884,Rotterdam,Reydharfjordur,NLD,ISL,51.9,4.48333,65.0333,-14.2167,42,11.4,6.015,1.78,34.471
2762,7820,0.000215138911241,Aalborg,Tasiusaq,DNK,GRL,57.05,9.91667,73.36667,-56.06667,8,9.57,0.95,27.65,32.67
830,4317,0.000208440624012,Rotterdam,Svolvaer,NLD,NOR,51.9,4.48333,68.23333,14.56667,1,11.4,6.05,1.78,32.82
1320,3218,0.000146138267023,Hirtshals,Reykjavik,DNK,ISL,57.6,9.96667,64.14972,-21.9475,11,9.71,6.52,31.44,34.7
576,4729,0.40102384152,Antwerp,Narvik,BEL,NOR,51.24472,4.41139,68.43333,17.43333,42,11.97,3.55,0.31,4.16
1697,5082,0.000915679565488,Bremerhaven,Tromso,DEU,NOR,53.55,8.58333,69.65,18.96667,23,10.74,4.14,27.33,12.35
2531,3218,0.000226306992674,Esbjerg,Reykjavik,DNK,ISL,55.46667,8.43333,64.14972,-21.9475,3,9.84,6.52,30.65,34.7
