730,4729,0.0247322214788,Fujairah,Narvik,ARE,NOR,25.16667,56.36667,68.43333,17.43333,1,28.27,3.55,36.95,4.16
2331,1370,0.000955587254744,Houston,Keflavik,USA,ISL,29.75,-95.33333,64,-22.55,1,22.05,7.53,0.22,34.59
2762,2186,0.034170047669,Aalborg,Nuuk,DNK,GRL,57.05,9.91667,64.16667,-51.73333,101,9.57,1.37,27.65,32.31
843,3621,0.000131614897106,Amsterdam,Grindavik,NLD,ISL,52.36667,4.9,63.83333,-22.43333,1,11.22,7.22,9.95,34.68
1279,1220,8.83729629179e-05,Horsens,Hafnarfjordur,DNK,ISL,55.85,9.86667,64.06667,-21.91667,1,9.51,6.52,19.7,34.7
1697,3218,0.00071881815764,Bremerhaven,Reykjavik,DEU,ISL,53.55,8.58333,64.14972,-21.9475,10,10.74,6.52,27.33,34.7
843,4729,0.612694279107,Amsterdam,Narvik,NLD,NOR,52.36667,4.9,68.43333,17.43333,56,11.22,3.55,9.95,4.16
818,4927,0.00195708009235,Vostochnyy,Pevek,RUS,RUS,42.75,133.06667,69.71667,170.3,1,7.98,0,33.69,28.02
4872,1142,0.0144748538454,Ibiza,Torshavn,ESP,FRO,38.9,1.46667,62,-6.75,7,18.95,8.39,37.48,35.17
5808,1142,0.00331507925332,Stavanger,Torshavn,NOR,FRO,58.96667,5.73333,62,-6.75,83,8.9,8.39,30.8,35.17
1320,4317,0.00016889307447,Hirtshals,Svolvaer,DNK,NOR,57.6,9.96667,68.23333,14.56667,7,9.71,6.05,31.44,32.82
1988,4729,7.56667876796e-05,Oslo,Narvik,NOR,NOR,59.9,10.71667,68.43333,17.43333,1,7.37,3.55,27.23,4.16
5363,1142,0.000295667333256,Klaipeda,Torshavn,LTU,FRO,55.71667,21.13333,62,-6.75,8,9.09,8.39,6.66,35.17
5808,2548,0.0163634344628,Stavanger,Akureyri,NOR,ISL,58.96667,5.73333,65.68333,-18.05,8,8.9,4.9,30.8,18.37
947,5610,0.000427243517926,Aardalstangen,Straumsvik,NOR,ISL,61.23333,7.7,64.05,-22.05,5,3.44,7.39,0,34.7
5942,1220,0.000111209515885,Saint John(CAN),Hafnarfjordur,CAN,ISL,45.26667,-66.06667,64.06667,-21.91667,1,7.82,6.52,32.13,34.7
4876,2812,0.033823876192,Police,Kandalaksha,POL,RUS,53.55,14.6,67.13333,32.43333,2,10.69,3.09,7.8,21.66
