3781,0.000926748474784,Kulusuk,GRL,65.53333,-37.25,2.07,33.14
4310,0.0110276855031,Qasigiannguit,GRL,68.81667,-51.18333,1.06,33
7900,0.00242952007784,Skali,FRO,62.15,-6.76667,8.39,35.18
1220,0.021286324262,Hafnarfjordur,ISL,64.06667,-21.91667,6.52,34.7
2422,0.000323566088666,Hofdhakaupstadur,ISL,65.83333,-20.31667,4.47,34.37
3160,8.87754939148e-05,Breidhdalsvik,ISL,64.73333,-13.98333,4.18,34.73
9697,0.0600367080873,Leknes,NOR,68.1333,13.6167,7.35,32.4
4539,0.0313942687454,Akutan,USA,54.13333,-165.75,5.9,32.1
10166,0.0011409063167,Skjervoy,NOR,70.0333,20.9833,7.195,34.214
2654,0.1194700522,Reydharfjordur,ISL,65.0333,-14.2167,6.015,34.471
6311,0.000721161520575,Red Dog,USA,67.58333,-164.05,0.36,30.12
9930,0.000233339953179,Ibestad,NOR,68.8,17.1333,7,33.69
5788,0.000484346453285,Tiksi,RUS,71.66667,129,0,8.22
8813,5.47990871159e-05,St. Matthew Is.,USA,60.4086,-172.72,9.459,31.074
1688,0.000347016245664,Kuummiut,GRL,65.86667,-37,1.5,33.14
2376,0.00584791763968,Anadyr,RUS,64.73333,177.53333,0.24,28.25
2548,0.0500915004244,Akureyri,ISL,65.68333,-18.05,4.9,18.37
3578,0.000347365195945,Patrekshofn,ISL,65.58333,-23.98333,5.11,34.81
2090,0.000394877040235,Sorvagur,FRO,62.08333,-7.41667,8.57,35.2
2186,0.101839480169,Nuuk,GRL,64.16667,-51.73333,1.37,32.31
180,0.000375531596184,Oksfjord,NOR,70.23333,22.3,6.21,34.47
1019,0.00300109577202,Jan Mayen Is.,SJM,70.9833,-8.5333,2.96,34.953
4323,0.000935654708331,Naknek,USA,58.73333,-157.03333,3.83,30.22
8797,0.00394041272755,Longyearbyen,SJM,78.25,15.58333,0.23,33.73
141,8.88345774385e-05,Finnfjord,NOR,70.81667,23.08333,6.29,34.53
3048,0.00111684862342,Husavik,ISL,66.05,-17.36667,4.9,34.36
4364,0.670393975217,Kirkenes,NOR,69.73333,30.05,5.23,16.25
7859,0.000246538322094,Moriusaq,GRL,76.73333,69.6,-0.68,30.08
2041,0.417745144073,Leirpollen,NOR,70.38333,25.51667,3.45,34.23
1239,0.000298068855621,Raufarhofn,ISL,66.45,-15.9,4.64,34.34
4317,0.156695822805,Svolvaer,NOR,68.23333,14.56667,6.05,32.82
3476,0.000117729605697,Stamsund,NOR,68.11667,13.85,7.42,33.94
1301,0.0189170658238,Narsaq,GRL,60.9,-45.98333,2.83,14.58
5082,0.860942896353,Tromso,NOR,69.65,18.96667,4.14,12.35
4399,8.90568567736e-05,Budir,ISL,64.93333,-13.8,4.18,34.53
3960,0.849550880146,Dudinka,RUS,69.4,86.16667,0,0
9243,0.00157280624085,Bergneset,NOR,68.8,16,7.13,33.78
3612,0.000195217882897,Cartwright,CAN,53.7,-57.01667,3.15,30.66
7869,0.000488135280734,Innaarsuit,GRL,73.2,-56.0111,0.95,32.67
9842,0.00394522218201,Snohvit Field,NOR,71.6,21,8.39,35.071
1370,0.00695756945523,Keflavik,ISL,64,-22.55,7.53,34.59
225,0.00513171299926,Narsarsuaq,GRL,61.15,-45.43333,3.15,15.34
102,0.0466116941854,Aasiaat,GRL,68.71667,-52.88333,1.55,33.33
9515,0.00184776581252,False Pass,USA,54.83333,-163.4,6.36,31.74
1222,0.0025982888158,Kangilinnguit,GRL,61.2,-48.1,4.12,32.39
2661,8.87754939148e-05,Hvammstangi,ISL,65.4,-20.95,4.11,34.19
3235,0.0111951833683,Ilulissat,GRL,69.21667,-51.1,1.44,32.98
1711,0.000619188351659,Bolungavik,ISL,66.16667,-23.23333,5.31,34.49
1671,0.0333251463497,Akranes,ISL,64.31667,-22.08333,7.29,34.65
4602,0.0389276043202,Neskaupstadur,ISL,65.15,-13.68333,4.59,34.3
7939,0.37158752163,Vitino,RUS,66.9,32.33333,2.98,21.66
7858,0.000166983893515,Severomorsk,RUS,69.08333,33.45,3.39,16
945,8.88345774385e-05,Mesters Vig,GRL,72.15,-23.75,0,30.91
4810,7.72290714843e-05,Saudarkrokur,ISL,65.75,-19.6,4.9,34.38
5987,0.000952421352299,Havoysund,NOR,70.98333,24.58333,6.16,34.46
9404,0.00228381358581,Cold Bay,USA,55.18333,-162.7,5.91,31.57
4175,0.00289426230159,Sortland,NOR,68.7,15.43333,7.24,33.92
5091,0.000321058765275,Halsa,NOR,66.75,13.56667,7.52,16.92
53,0.668097786858,Grundartangi,ISL,64.35,-21.78333,5.13,24.33
1384,0.000394312965308,Holmavik,ISL,65.7,-21.68333,4.48,34.27
2438,0.000168099019567,Njardhvik,ISL,65.58333,-13.85,4.95,34.2
2684,0.0047667467079,Upernavik,GRL,72.78333,-56.15,1.12,32.87
604,0.00762194448515,Isafjordur,ISL,66.08333,-23.1,5.31,34.49
173,0.719799587941,Glomfjord,NOR,66.81667,13.61667,7.52,17.19
4927,0.000706483082605,Pevek,RUS,69.71667,170.3,0,28.02
5435,0.187266607972,Vadso,NOR,70.06667,29.73333,3.33,33.81
3509,0.0263392817507,North Cape,NOR,71.16667,25.76667,6.01,34.42
2645,0.000415717963907,Fuglafjordur,FRO,62.25,-6.81667,8.42,35.18
3034,0.00148927032215,Siglufjordur,ISL,66.2,-18.86667,4.06,34.47
1142,0.265463864654,Torshavn,FRO,62,-6.75,8.39,35.17
5030,0.000169762139627,Reykholar,ISL,65.45,-22.21667,4.9,33.9
8810,3.46703831026e-05,Gambell,USA,63.76667,-171.71667,1.74,31.89
3986,0.000954673585872,Stokmarknes,NOR,68.56667,14.91667,5.96,32.78
217,0.00184136611984,Bildudalur,ISL,65.68333,-23.6,4.55,34.41
3218,0.357721946918,Reykjavik,ISL,64.14972,-21.9475,6.52,34.7
2272,4.93432377273e-05,Nome,USA,64.51667,-165.41667,1.37,29.75
2378,0.00612601224592,Vopnafjordur,ISL,65.75,-14.81667,4.04,34.5
1563,0.125740262746,Thorlakshofn,ISL,63.85,-21.33333,5.96,34.84
5955,0.0771904202698,Igarka,RUS,67.5,86.66667,0.14,0
4236,0.000561948460413,Melbu,NOR,68.5,14.8,5.48,32.78
3141,0.0780655304976,Barentsburg,SJM,78.08333,14.21667,1.7,33.98
9333,0.00104793936592,Port Lions,USA,57.86667,-152.88333,6.4,32.42
3183,0.0151603160546,Nanortalik,GRL,60.13333,-45.25,1.62,33.18
4158,0.00378006941971,Faskrudhsfjordur,ISL,64.9295,-14.0119,6.015,34.471
9516,0.00425658539197,Unalaska,USA,53.85,-166.51667,5.91,32.51
2226,0.00020087091521,Gufunes,ISL,64.15,-21.81667,6,34.7
9420,5.51631818156e-05,St. Paul(AK USA),USA,57.11667,-170.26667,4.49,32.19
2980,8.07140755513e-05,Aputiteq,GRL,67.8,-32.21667,1.21,32.91
713,0.0010500067057,Kangerlussuaq,GRL,66.96667,-50.95,0.58,0
1205,0.0098580966404,King Cove,USA,55.03333,-162.31667,5.42,31.57
